TIME_PERIOD,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,value
1993,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,MEX,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,NLD,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,NZL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,NOR,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,POL,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,PRT,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,SVK,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,SVN,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,ESP,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2004,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2005,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2006,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2007,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2008,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2009,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2010,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2011,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2012,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2013,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2014,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2015,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2016,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2017,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2018,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2019,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2020,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2021,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2022,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2023,SWE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1990,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1991,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1992,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1993,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1994,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1995,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1996,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1997,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1998,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
1999,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2000,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2001,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2002,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
2003,CHE,TAX_REV,S1314,T_1000,_T,PT_B1GQ,A,0.0
