TIME_PERIOD,REF_AREA,value,decade,region
2014,Lithuania,28.005766952999963,2010,Europe
2014,Luxembourg,104.91794564097972,2010,Europe
2014,Madagascar,1.5499229516910653,2010,Other
2014,Malta,34.318468730526284,2010,Other
2014,Mexico,19.15391849490363,2010,Americas
2014,Morocco,7.431294148999171,2010,Other
2014,Netherlands,49.75132439964423,2010,Europe
2014,New Zealand,37.12254056672318,2010,Oceania
2014,Norway,66.33545960677438,2010,Europe
2014,Poland,25.463476993752117,2010,Europe
2014,Portugal,28.713307709206305,2010,Europe
2014,Romania,20.62524581438961,2010,Other
2014,Senegal,2.900180039900036,2010,Other
2014,Singapore,84.55097824497258,2010,Asia
2014,Slovak Republic,29.10858163581868,2010,Europe
2014,Slovenia,30.57465418566301,2010,Europe
2014,South Africa,13.829937530597382,2010,Other
2014,Spain,33.781105354914224,2010,Europe
2014,Sweden,46.83678282772294,2010,Europe
2014,Switzerland,63.417871790721215,2010,Europe
2014,Türkiye,24.10498458189733,2010,Other
2014,United Kingdom,41.2668488548437,2010,Europe
2014,United States,55.09412673927804,2010,Americas
2014,Zambia,3.4757492362493267,2010,Other
2015,Argentina,20.05833863450602,2010,Other
2015,Australia,47.22506970630453,2010,Oceania
2015,Austria,49.63829988670284,2010,Europe
2015,Belgium,46.084238349505945,2010,Europe
2015,Brazil,14.690312935329969,2010,Americas
2015,Bulgaria,18.9012307020464,2010,Other
2015,Cabo Verde,6.773493418632359,2010,Other
2015,Cameroon,3.4174048416173064,2010,Other
2015,Canada,44.669420194620855,2010,Americas
2015,Chile,22.553105394046984,2010,Americas
2015,China (People’s Republic of),13.430240794933706,2010,Other
2015,Colombia,13.762750907988428,2010,Americas
2015,Costa Rica,17.649314837046298,2010,Americas
2015,Croatia,23.441338424279696,2010,Other
2015,Czechia,34.227156568372266,2010,Europe
2015,Denmark,48.91923165522471,2010,Europe
2015,Estonia,29.768298180156854,2010,Europe
2015,Finland,42.26174381899462,2010,Europe
2015,France,41.06067492535513,2010,Europe
2015,Georgia,12.269710485880776,2010,Other
2015,Germany,48.55819757121696,2010,Europe
2015,Greece,26.614780713492543,2010,Europe
2015,Hong Kong (China),56.04534864901934,2010,Asia
2015,Hungary,26.944959738225748,2010,Europe
2015,Iceland,50.172009244992296,2010,Europe
2015,Indonesia,10.271244622683032,2010,Asia
2015,Ireland,71.6329673517012,2010,Europe
2015,Israel,35.227050909431846,2010,Other
2015,Italy,37.39443574255848,2010,Europe
2015,Japan,40.916571158838806,2010,Asia
2015,Korea,39.79950924237969,2010,Asia
2015,Latvia,24.1405200595556,2010,Europe
2015,Lithuania,28.854003405574996,2010,Europe
2015,Luxembourg,107.9272550052687,2010,Europe
2015,Madagascar,1.546596658239478,2010,Other
2015,Malta,37.44064938418529,2010,Other
2015,Mexico,19.399291638345,2010,Americas
2015,Morocco,8.020743933888172,2010,Other
2015,Netherlands,50.97012343565525,2010,Europe
2015,New Zealand,37.3446938467509,2010,Oceania
2015,Norway,60.73787591522158,2010,Europe
2015,Poland,26.99877106244215,2010,Europe
2015,Portugal,29.54818462780868,2010,Europe
2015,Romania,21.623213308277315,2010,Other
2015,Senegal,3.0436593686168183,2010,Other
2015,Singapore,87.15621878952122,2010,Asia
2015,Slovak Republic,30.164164458058075,2010,Europe
2015,Slovenia,31.34817122878033,2010,Europe
2015,South Africa,13.961358836861573,2010,Other
2015,Spain,35.26689474488815,2010,Europe
2015,Sweden,48.775827604456126,2010,Europe
2015,Switzerland,65.22451672117312,2010,Europe
2015,Türkiye,25.86285003451891,2010,Other
2015,United Kingdom,42.5266818153884,2010,Europe
2015,United States,56.796897362105845,2010,Americas
2015,Zambia,3.3684616108954635,2010,Other
2016,Argentina,20.24872139184509,2010,Other
2016,Australia,50.10334660043958,2010,Oceania
2016,Austria,52.37903678868844,2010,Europe
2016,Belgium,48.414638614822536,2010,Europe
2016,Brazil,14.174002061167064,2010,Americas
2016,Bulgaria,20.745890386022097,2010,Other
2016,Cabo Verde,7.350746115778907,2010,Other
2016,Cameroon,3.555323525724077,2010,Other
2016,Canada,46.470675160560674,2010,Americas
2016,Chile,23.384612399514356,2010,Americas
2016,China (People’s Republic of),14.111189998707196,2010,Other
2016,Colombia,14.514224377843997,2010,Americas
2016,Costa Rica,19.11933610148659,2010,Americas
2016,Croatia,25.39922409927426,2010,Other
2016,Czechia,36.62760513267111,2010,Europe
2016,Denmark,51.8142366784249,2010,Europe
2016,Estonia,31.945124249563037,2010,Europe
2016,Finland,44.56244081305843,2010,Europe
2016,France,42.984007887264696,2010,Europe
2016,Georgia,13.065400314687707,2010,Other
2016,Germany,51.56969755552588,2010,Europe
2016,Greece,27.504550259424228,2010,Europe
2016,Hong Kong (China),56.75838789696061,2010,Asia
2016,Hungary,28.178944963270084,2010,Europe
2016,Iceland,54.477409656847854,2010,Europe
2016,Indonesia,10.505999350087912,2010,Asia
2016,Ireland,73.09819411572607,2010,Europe
2016,Israel,37.553010059517135,2010,Other
2016,Italy,40.48259149100394,2010,Europe
2016,Japan,40.64270452916105,2010,Asia
2016,Korea,41.67246756999493,2010,Asia
2016,Latvia,25.80479682423349,2010,Europe
2016,Lithuania,30.77266836384489,2010,Europe
2016,Luxembourg,112.95547014765675,2010,Europe
2016,Madagascar,1.6154987967386485,2010,Other
2016,Malta,39.67852683185895,2010,Other
2016,Mexico,20.41042489522916,2010,Americas
2016,Morocco,8.089112593151043,2010,Other
2016,Netherlands,53.16328490898415,2010,Europe
2016,New Zealand,39.75182236092953,2010,Oceania
2016,Norway,59.26343048128342,2010,Europe
2016,Poland,28.369630494726643,2010,Europe
2016,Portugal,31.494521516695382,2010,Europe
2016,Romania,23.900216629910457,2010,Other
2016,Senegal,3.150293931854351,2010,Other
2016,Singapore,89.73969520242554,2010,Asia
2016,Slovak Republic,29.86793944322056,2010,Europe
2016,Slovenia,33.5818302817014,2010,Europe
2016,South Africa,14.030469984599492,2010,Other
2016,Spain,37.6378428977903,2010,Europe
2016,Sweden,50.21503171733551,2010,Europe
2016,Switzerland,67.30266146926738,2010,Europe
2016,Türkiye,26.69590936956028,2010,Other
2016,United Kingdom,44.08522221714146,2010,Europe
2016,United States,57.93096617777079,2010,Americas
2016,Zambia,3.3423331833033645,2010,Other
2017,Argentina,23.514667096653,2010,Other
2017,Australia,50.69357661747515,2010,Oceania
2017,Austria,53.885119998435485,2010,Europe
2017,Belgium,50.255854050917776,2010,Europe
2017,Brazil,14.406390934722332,2010,Americas
2017,Bulgaria,22.31737475652124,2010,Other
2017,Cabo Verde,7.935762429980522,2010,Other
2017,Cameroon,3.7003514206627046,2010,Other
2017,Canada,48.31740402776572,2010,Americas
2017,Chile,24.47945870674026,2010,Americas
2017,China (People’s Republic of),14.980645905678838,2010,Other
2017,Colombia,14.930865719893267,2010,Americas
2017,Costa Rica,20.368230368686,2010,Americas
2017,Croatia,27.292349388707056,2010,Other
2017,Czechia,39.62086619950978,2010,Europe
2017,Denmark,55.27041979995848,2010,Europe
2017,Estonia,34.55344785649134,2010,Europe
2017,Finland,47.23498874405432,2010,Europe
2017,France,44.52774149334132,2010,Europe
2017,Georgia,13.718862388407093,2010,Other
2017,Germany,54.11027691544576,2010,Europe
2017,Greece,28.68164776142274,2010,Europe
2017,Hong Kong (China),59.26251629920195,2010,Asia
2017,Hungary,29.728012196460977,2010,Europe
2017,Iceland,56.644702045656686,2010,Europe
2017,Indonesia,10.93263804664528,2010,Asia
2017,Ireland,80.51557585712588,2010,Europe
2017,Israel,38.8639861459534,2010,Other
2017,Italy,42.14231416129048,2010,Europe
2017,Japan,41.53122162328541,2010,Asia
2017,Korea,43.1558352867879,2010,Asia
2017,Latvia,27.661271959784912,2010,Europe
2017,Lithuania,33.59154644680524,2010,Europe
2017,Luxembourg,114.86252881187852,2010,Europe
2017,Madagascar,1.6005764640435818,2010,Other
2017,Malta,43.44759709281849,2010,Other
2017,Mexico,20.756351179534825,2010,Americas
2017,Morocco,8.37317526039425,2010,Other
2017,Netherlands,56.03853195960539,2010,Europe
2017,New Zealand,42.03305744465345,2010,Oceania
2017,Norway,64.58916316088687,2010,Europe
2017,Poland,30.180215312458003,2010,Europe
2017,Portugal,32.843839010054424,2010,Europe
2017,Romania,26.937643374421285,2010,Other
2017,Senegal,3.280791295228107,2010,Other
2017,Singapore,95.63255203136136,2010,Asia
2017,Slovak Republic,30.25044714528512,2010,Europe
2017,Slovenia,36.189974533102856,2010,Europe
2017,South Africa,14.163480870861656,2010,Other
2017,Spain,39.87726789033546,2010,Europe
2017,Sweden,51.386592309025,2010,Europe
2017,Switzerland,68.14856895804216,2010,Europe
2017,Türkiye,28.193061397283127,2010,Other
2017,United Kingdom,46.11302554346178,2010,Europe
2017,United States,60.001535825735786,2010,Americas
2017,Zambia,3.4120695310582336,2010,Other
2018,Argentina,24.498378923310568,2010,Other
2018,Australia,53.05171965133717,2010,Oceania
2018,Austria,56.65456537538527,2010,Europe
2018,Belgium,52.46655301870115,2010,Europe
2018,Brazil,15.286655169982575,2010,Americas
2018,Bulgaria,24.05362387602786,2010,Other
2018,Cabo Verde,7.916420439605388,2010,Other
2018,Cameroon,3.945611437182741,2010,Other
2018,Canada,49.982649054747135,2010,Americas
2018,Chile,25.496431066072308,2010,Americas
2018,China (People’s Republic of),16.267473642566937,2010,Other
2018,Colombia,15.814696396125614,2010,Americas
2018,Costa Rica,21.31271336040031,2010,Americas
2018,Croatia,29.04573379256735,2010,Other
2018,Czechia,42.01645996582948,2010,Europe
2018,Denmark,57.231330434176265,2010,Europe
2018,Estonia,37.2010373480157,2010,Europe
2018,Finland,49.2426427613212,2010,Europe
2018,France,46.39718908170105,2010,Europe
2018,Georgia,15.02202668233085,2010,Other
2018,Germany,56.272919752490765,2010,Europe
2018,Greece,29.792027718171266,2010,Europe
2018,Hong Kong (China),60.89700684288206,2010,Asia
2018,Hungary,32.25825778276297,2010,Europe
2018,Iceland,58.34255060728744,2010,Europe
2018,Indonesia,11.621365982035242,2010,Asia
2018,Ireland,86.50341392853396,2010,Europe
2018,Israel,39.62133119504568,2010,Other
2018,Italy,43.58341904765086,2010,Europe
2018,Japan,42.26458512531338,2010,Asia
2018,Korea,45.511131511098185,2010,Asia
2018,Latvia,29.83213757300454,2010,Europe
2018,Lithuania,36.491946296821794,2010,Europe
2018,Luxembourg,116.47462159476352,2010,Europe
2018,Madagascar,1.597331924436746,2010,Other
2018,Malta,45.582819658346885,2010,Other
2018,Mexico,21.13136547809707,2010,Americas
2018,Morocco,8.055060478718874,2010,Other
2018,Netherlands,58.81801102599815,2010,Europe
2018,New Zealand,42.36218488932252,2010,Oceania
2018,Norway,70.25273550451807,2010,Europe
2018,Poland,32.360864008021025,2010,Europe
2018,Portugal,34.72522730125008,2010,Europe
2018,Romania,29.571494120255554,2010,Other
2018,Senegal,3.420732544830217,2010,Other
2018,Singapore,103.89370916829226,2010,Asia
2018,Slovak Republic,31.514226100534863,2010,Europe
2018,Slovenia,38.65634887999552,2010,Europe
2018,South Africa,13.816497111941793,2010,Other
2018,Spain,41.07367209212435,2010,Europe
2018,Sweden,52.96218836096167,2010,Europe
2018,Switzerland,70.6556362178865,2010,Europe
2018,Türkiye,28.299469701622712,2010,Other
2018,United Kingdom,47.21217348277995,2010,Europe
2018,United States,62.82510021472411,2010,Americas
2018,Zambia,3.468844144781537,2010,Other
2019,Argentina,23.53501275247942,2010,Other
2019,Australia,53.60203563268996,2010,Oceania
2019,Austria,60.37044395935539,2010,Europe
2019,Belgium,56.71235599268866,2010,Europe
2019,Brazil,15.864007756470617,2010,Americas
2019,Bulgaria,26.814982666654178,2010,Other
2019,Cabo Verde,8.645756500630222,2010,Other
2019,Cameroon,4.180483807389086,2010,Other
2019,Canada,50.49896310312254,2010,Americas
2019,Chile,25.7331036609415,2010,Americas
2019,China (People’s Republic of),17.57174483646318,2010,Other
2019,Colombia,16.712410597792825,2010,Americas
2019,Costa Rica,23.08251619409413,2010,Americas
2019,Croatia,32.75190225448471,2010,Other
2019,Czechia,46.13956476931063,2010,Europe
2019,Denmark,60.56873545197303,2010,Europe
2019,Estonia,40.65001132229284,2010,Europe
2019,Finland,52.276174116198206,2010,Europe
2019,France,51.11987450293786,2010,Europe
2019,Georgia,16.770229299215814,2010,Other
2019,Germany,59.27069327139471,2010,Europe
2019,Greece,31.927425993553552,2010,Europe
2019,Hong Kong (China),61.22060415556739,2010,Asia
2019,Hungary,35.62723170632081,2010,Europe
2019,Iceland,62.03140704945992,2010,Europe
2019,Indonesia,12.236943467114052,2010,Asia
2019,Ireland,92.20885715884693,2010,Europe
2019,Israel,40.79138407531167,2010,Other
2019,Italy,46.66189502269413,2010,Europe
2019,Japan,42.835817421209526,2010,Asia
2019,Korea,46.5110597314788,2010,Asia
2019,Latvia,32.20978962861987,2010,Europe
2019,Lithuania,40.563874000431866,2010,Europe
2019,Luxembourg,121.07378118730158,2010,Europe
2019,Madagascar,1.6678711911255726,2010,Other
2019,Malta,49.87521991694668,2010,Other
2019,Mexico,21.098977002169068,2010,Americas
2019,Morocco,8.309034029280355,2010,Other
2019,Netherlands,62.34480201787259,2010,Europe
2019,New Zealand,44.99509297024952,2010,Oceania
2019,Norway,70.93822513089006,2010,Europe
2019,Poland,35.898762969673875,2010,Europe
2019,Portugal,37.616202160888186,2010,Europe
2019,Romania,33.59952238371928,2010,Other
2019,Senegal,3.6803168292203066,2010,Other
2019,Singapore,105.53443863955118,2010,Asia
2019,Slovak Republic,33.99133506588005,2010,Europe
2019,Slovenia,42.36050787596445,2010,Europe
2019,South Africa,13.884880270379147,2010,Other
2019,Spain,44.0715226358738,2010,Europe
2019,Sweden,56.881050393115146,2010,Europe
2019,Switzerland,73.69538709264774,2010,Europe
2019,Türkiye,28.461326560021316,2010,Other
2019,United Kingdom,50.06495965841725,2010,Europe
2019,United States,65.17136088444327,2010,Americas
2019,Zambia,3.385786560381431,2010,Other
2020,Argentina,22.30213230108778,2020,Other
2020,Australia,56.82162291853547,2020,Oceania
2020,Austria,58.52313110747132,2020,Europe
2020,Belgium,56.11961624793087,2020,Europe
2020,Brazil,15.866290068840271,2020,Americas
2020,Bulgaria,27.37664303151909,2020,Other
2020,Cabo Verde,6.852569414557992,2020,Other
2020,Cameroon,4.308404731409628,2020,Other
2020,Canada,48.5907164227128,2020,Americas
2020,Chile,25.23662358139016,2020,Americas
2020,China (People’s Republic of),18.254283412174605,2020,Other
2020,Colombia,15.950508974181057,2020,Americas
2020,Costa Rica,21.7787915488166,2020,Americas
2020,Croatia,31.306432008402197,2020,Other
2020,Czechia,45.67506456534476,2020,Europe
2020,Denmark,62.700581144528286,2020,Europe
2020,Estonia,40.69147460773624,2020,Europe
2020,Finland,53.28542227927749,2020,Europe
2020,France,49.4628855338844,2020,Europe
2020,Georgia,16.791106384573304,2020,Other
2020,Germany,58.68577925950866,2020,Europe
2020,Greece,29.53313829205531,2020,Europe
2020,Hong Kong (China),58.187476406897474,2020,Asia
2020,Hungary,35.58358557162828,2020,Europe
2020,Iceland,57.40438798427849,2020,Europe
2020,Indonesia,11.92952634288402,2020,Asia
2020,Ireland,97.78059383088056,2020,Europe
2020,Israel,40.47249904156266,2020,Other
2020,Italy,44.43560610980351,2020,Europe
2020,Japan,42.61219339359979,2020,Asia
2020,Korea,47.8817128829385,2020,Asia
2020,Latvia,32.73430790872772,2020,Europe
2020,Lithuania,41.26269148286221,2020,Europe
2020,Luxembourg,121.92632437870854,2020,Europe
2020,Madagascar,1.5476888594888174,2020,Other
2020,Malta,45.82663696966525,2020,Other
2020,Mexico,19.417788888174748,2020,Americas
2020,Morocco,7.958071484201158,2020,Other
2020,Netherlands,62.59483058135535,2020,Europe
2020,New Zealand,45.47192278904865,2020,Oceania
2020,Norway,67.11653281279048,2020,Europe
2020,Poland,37.43845741764081,2020,Europe
2020,Portugal,35.66277111860879,2020,Europe
2020,Romania,34.3310937765598,2020,Other
2020,Senegal,3.771702712047356,2020,Other
2020,Singapore,101.6086412240591,2020,Asia
2020,Slovak Republic,35.317081371520246,2020,Europe
2020,Slovenia,41.75965712383488,2020,Europe
2020,South Africa,13.216120908406095,2020,Other
2020,Spain,39.33997299220621,2020,Europe
2020,Sweden,57.39625971729982,2020,Europe
2020,Switzerland,72.94564747242272,2020,Europe
2020,Türkiye,28.6800856988667,2020,Other
2020,United Kingdom,48.23008210475848,2020,Europe
2020,United States,64.35060571359692,2020,Americas
2020,Zambia,3.174510552383106,2020,Other
2021,Argentina,26.015207078116,2020,Other
2021,Australia,65.00265913585501,2020,Oceania
2021,Austria,62.99892409586239,2020,Europe
2021,Belgium,60.66864486505615,2020,Europe
2021,Brazil,17.756475862739133,2020,Americas
2021,Bulgaria,30.9736325398195,2020,Other
2021,Cabo Verde,7.6854189207760015,2020,Other
2021,Cameroon,4.793555507520909,2020,Other
2021,Canada,56.995206991321936,2020,Americas
2021,Chile,28.761632601180725,2020,Americas
2021,China (People’s Republic of),20.83975657157016,2020,Other
2021,Colombia,17.817063492371393,2020,Americas
2021,Costa Rica,23.38584512841379,2020,Americas
2021,Croatia,36.51882971043874,2020,Other
2021,Czechia,47.8184359361385,2020,Europe
2021,Denmark,69.35538345386904,2020,Europe
2021,Estonia,44.28026988093842,2020,Europe
2021,Finland,56.78546133718308,2020,Europe
2021,France,52.44294874814172,2020,Europe
2021,Georgia,18.915696986202377,2020,Other
2021,Germany,62.53083907880187,2020,Europe
2021,Greece,33.30680098857102,2020,Europe
2021,Hong Kong (China),65.8858263860785,2020,Asia
2021,Hungary,38.88719098006298,2020,Europe
2021,Iceland,63.47078816371681,2020,Europe
2021,Indonesia,12.947743771602504,2020,Asia
2021,Ireland,117.1323175790008,2020,Europe
2021,Israel,45.63981569153917,2020,Other
2021,Italy,49.825333450582754,2020,Europe
2021,Japan,44.41882111838856,2020,Asia
2021,Korea,51.71779132702337,2020,Asia
2021,Latvia,36.90694946279348,2020,Europe
2021,Lithuania,45.87354168595418,2020,Europe
2021,Luxembourg,136.543604565015,2020,Europe
2021,Madagascar,1.6613165540477333,2020,Other
2021,Malta,48.87686241998921,2020,Other
2021,Mexico,20.787951084045897,2020,Americas
2021,Morocco,8.896167694849904,2020,Other
2021,Netherlands,68.57375474818913,2020,Europe
2021,New Zealand,48.248579632616135,2020,Oceania
2021,Norway,88.98940902366864,2020,Europe
2021,Poland,41.06940140145469,2020,Europe
2021,Portugal,38.48726727222432,2020,Europe
2021,Romania,39.71924486544973,2020,Other
2021,Senegal,4.173040120714162,2020,Other
2021,Singapore,131.85359919325268,2020,Asia
2021,Slovak Republic,38.3925227100163,2020,Europe
2021,Slovenia,45.9216892106674,2020,Europe
2021,South Africa,14.313006720927817,2020,Other
2021,Spain,44.34231482754201,2020,Europe
2021,Sweden,62.19085773497896,2020,Europe
2021,Switzerland,80.96726626691785,2020,Europe
2021,Türkiye,31.33837945500137,2020,Other
2021,United Kingdom,51.00442747521796,2020,Europe
2021,United States,71.220495932392,2020,Americas
2021,Zambia,3.534683878422185,2020,Other
2022,Argentina,29.06832881185029,2020,Other
2022,Australia,72.57630706748212,2020,Oceania
2022,Austria,70.64878935657106,2020,Europe
2022,Belgium,68.15788813547712,2020,Europe
2022,Bulgaria,35.81676547157762,2020,Other
2022,Cameroon,5.188981264311133,2020,Other
2022,Canada,63.57829772364007,2020,Americas
2022,Chile,30.39208968395743,2020,Americas
2022,China (People’s Republic of),23.039110343899416,2020,Other
2022,Colombia,21.205096968910134,2020,Americas
2022,Costa Rica,25.28014152211494,2020,Americas
2022,Croatia,41.2918688341387,2020,Other
2022,Czechia,51.28976446450936,2020,Europe
2022,Denmark,77.00402581274332,2020,Europe
2022,Estonia,48.41379760864277,2020,Europe
2022,Finland,61.33835987690979,2020,Europe
2022,France,56.04193257767937,2020,Europe
2022,Georgia,22.461350862571926,2020,Other
2022,Germany,67.58978742929426,2020,Europe
2022,Greece,38.44487159358147,2020,Europe
2022,Hong Kong (China),68.60337598693167,2020,Asia
2022,Hungary,44.01226768268521,2020,Europe
2022,Iceland,75.7877303431505,2020,Europe
2022,Indonesia,14.443266151461811,2020,Asia
2022,Ireland,136.3902057908213,2020,Europe
2022,Israel,53.02541397150596,2020,Other
2022,Italy,56.24738965697796,2020,Europe
2022,Japan,47.46335525462796,2020,Asia
2022,Korea,55.07037986956438,2020,Asia
2022,Latvia,39.815851767419055,2020,Europe
2022,Lithuania,50.49839209672988,2020,Europe
2022,Luxembourg,142.90612061769295,2020,Europe
2022,Malta,54.62476162838903,2020,Other
2022,Mexico,23.38537359042584,2020,Americas
2022,Morocco,9.592152090321523,2020,Other
2022,Netherlands,77.15211891983503,2020,Europe
2022,New Zealand,53.7745096963761,2020,Oceania
2022,Norway,123.15304434671064,2020,Europe
2022,Poland,44.90962227159447,2020,Europe
2022,Portugal,44.41027297218066,2020,Europe
2022,Romania,44.292125783813205,2020,Other
2022,Senegal,4.481240298453193,2020,Other
2022,Singapore,140.13156714564485,2020,Asia
2022,Slovak Republic,40.90458411342283,2020,Europe
2022,Slovenia,51.14414525884935,2020,Europe
2022,South Africa,15.494664268706009,2020,Other
2022,Spain,50.47308349612696,2020,Europe
2022,Sweden,65.57181187521982,2020,Europe
2022,Switzerland,91.27160130337823,2020,Europe
2022,Türkiye,39.10103820899035,2020,Other
2022,United Kingdom,58.5444556978877,2020,Europe
2022,United States,77.77832174942878,2020,Americas
2023,Argentina,29.362593827832622,2020,Other
2023,Australia,73.40116705287409,2020,Oceania
2023,Austria,70.48671075733148,2020,Europe
2023,Belgium,69.10271290322581,2020,Europe
2023,Bulgaria,37.507784883681246,2020,Other
2023,Cameroon,5.405575192790164,2020,Other
2023,Canada,64.46293393558305,2020,Americas
2023,Chile,32.30501862756188,2020,Americas
2023,China (People’s Republic of),25.197695486887003,2020,Other
2023,Colombia,21.47531616147387,2020,Americas
2023,Costa Rica,27.250230890112277,2020,Americas
2023,Croatia,44.65399494744919,2020,Other
2023,Czechia,53.14872897162928,2020,Europe
2023,Denmark,73.28269160642078,2020,Europe
2023,Estonia,46.94104184542757,2020,Europe
2023,Finland,61.705636497292645,2020,Europe
2023,France,58.33011447668636,2020,Europe
2023,Georgia,25.071971136992303,2020,Other
2023,Germany,68.19543214142035,2020,Europe
2023,Greece,40.62544799367472,2020,Europe
2023,Hong Kong (China),71.45910668789809,2020,Asia
2023,Hungary,45.36759848068001,2020,Europe
2023,Iceland,79.46441897233201,2020,Europe
2023,Ireland,128.8049403062691,2020,Europe
2023,Israel,53.42165557414889,2020,Other
2023,Italy,57.90246915275616,2020,Europe
2023,Japan,49.96271029014411,2020,Asia
2023,Korea,56.05198072051515,2020,Asia
2023,Latvia,41.71905005373264,2020,Europe
2023,Lithuania,50.91487697560755,2020,Europe
2023,Luxembourg,142.1420685730545,2020,Europe
2023,Mexico,24.9356950512509,2020,Americas
2023,Netherlands,77.02469916652683,2020,Europe
2023,New Zealand,53.9983458229784,2020,Oceania
2023,Norway,100.42993949275362,2020,Europe
2023,Poland,45.58569714609829,2020,Europe
2023,Portugal,47.42652701685565,2020,Europe
2023,Romania,48.8408700765058,2020,Other
2023,Singapore,142.63632443393038,2020,Asia
2023,Slovak Republic,43.70219148363076,2020,Europe
2023,Slovenia,53.950061870916144,2020,Europe
2023,South Africa,15.97735642775315,2020,Other
2023,Spain,53.1918500046277,2020,Europe
2023,Sweden,66.1183442620894,2020,Europe
2023,Switzerland,90.2299394674461,2020,Europe
2023,Türkiye,42.32614439912805,2020,Other
2023,United Kingdom,57.91547535478596,2020,Europe
2023,United States,82.22289487187854,2020,Americas
